ID,Office_PIN,Applicant_City_PIN,Applicant_Gender,Applicant_Marital_Status,Applicant_Occupation,Applicant_Qualification,Manager_Joining_Designation,Manager_Current_Designation,Manager_Grade,Manager_Status,Manager_Gender,Manager_Num_Application,Manager_Num_Coded,Manager_Business,Manager_Num_Products,Manager_Business2,Manager_Num_Products2,Business_Sourced
FIN1005373,848101,848133,M,M,Salaried,Class XII,Level 1,Level 2,3.0,Confirmation,M,2.0,1.0,97781.0,8.0,97781.0,8.0,0
FIN1005374,492001,491335,M,M,Salaried,Graduate,Level 1,Level 1,2.0,Probation,F,4.0,1.0,0.0,0.0,0.0,0.0,0
FIN1005375,221010,222128,M,M,Business,Class XII,Level 2,Level 3,4.0,Confirmation,M,3.0,1.0,271070.0,11.0,271070.0,11.0,0
FIN1005376,500016,500012,M,M,Salaried,Class XII,Level 2,Level 2,3.0,Probation,M,4.0,3.0,0.0,0.0,0.0,0.0,0
FIN1005377,121002,121004,M,M,Salaried,Class XII,Level 2,Level 2,3.0,Confirmation,M,5.0,4.0,227452.0,11.0,227452.0,11.0,0
FIN1005378,753012,753013,F,S,Business,Graduate,Level 2,Level 2,3.0,Confirmation,M,5.0,1.0,351995.0,18.0,351995.0,18.0,1
FIN1005379,221010,231302,M,M,Salaried,Graduate,Level 1,Level 2,3.0,Confirmation,M,3.0,0.0,219663.0,16.0,219663.0,16.0,1
FIN1005380,500016,500016,M,M,Others,Graduate,Level 2,Level 2,3.0,Probation,M,6.0,2.0,75517.0,3.0,75517.0,3.0,1
FIN1005381,302001,302012,M,M,Business,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005382,440010,440013,F,M,Others,Class XII,Level 3,Level 3,4.0,Probation,M,1.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005383,380015,382480,M,M,Business,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005384,841428,841226,M,S,Others,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005385,224001,225406,M,S,Others,Class XII,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005386,202001,202001,F,S,Others,Graduate,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005387,141001,141010,M,S,Salaried,Class XII,Level 1,Level 4,5.0,Confirmation,M,1.0,0.0,165207.0,7.0,165207.0,7.0,1
FIN1005388,125001,125001,M,M,Salaried,Class XII,Level 2,Level 3,4.0,Confirmation,M,1.0,0.0,34875.0,2.0,34875.0,2.0,0
FIN1005389,841428,841428,M,M,Salaried,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005390,841428,841505,M,M,Salaried,Graduate,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005391,121002,110074,M,M,Others,Class XII,Level 1,Level 2,3.0,Confirmation,M,3.0,1.0,335215.0,11.0,335215.0,11.0,0
FIN1005392,208001,208027,F,M,Salaried,Graduate,Level 2,Level 2,3.0,Probation,M,5.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005393,208001,208007,M,S,Salaried,Class XII,Level 2,Level 2,3.0,Probation,M,3.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005394,110005,110059,M,M,Business,Class XII,Level 3,Level 3,4.0,Probation,M,1.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005395,110005,110031,M,M,Salaried,Class XII,Level 2,Level 4,5.0,Confirmation,M,0.0,1.0,89496.0,5.0,89496.0,5.0,0
FIN1005396,224001,225411,M,M,Others,Class XII,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005397,390020,390004,M,S,Business,Class XII,Level 2,Level 2,3.0,Probation,M,1.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005398,250001,250001,M,M,Business,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005399,695014,695012,M,M,Others,Class XII,Level 1,Level 5,6.0,Confirmation,F,2.0,3.0,770000.0,8.0,770000.0,8.0,1
FIN1005400,474008,474004,M,S,Business,Graduate,Level 2,Level 4,5.0,Confirmation,M,2.0,1.0,65475.0,3.0,65475.0,3.0,1
FIN1005401,695014,695010,M,M,Others,Class XII,Level 1,Level 1,2.0,Confirmation,M,4.0,4.0,426800.0,4.0,426800.0,4.0,0
FIN1005402,695014,695004,F,M,Others,Class XII,Level 1,Level 1,2.0,Probation,F,5.0,4.0,45000.0,2.0,45000.0,2.0,0
FIN1005403,230001,230201,M,M,Salaried,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005404,695014,695001,F,M,Others,Class XII,Level 1,Level 1,2.0,Probation,F,3.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005405,841428,841405,M,M,Others,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005406,753012,755023,M,M,Others,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005407,753012,755009,F,M,Others,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005408,753012,755023,M,M,Others,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005409,281001,204213,M,M,Salaried,Class XII,Level 1,Level 1,2.0,Confirmation,M,0.0,0.0,366737.0,12.0,366737.0,12.0,0
FIN1005410,848101,848101,M,M,Others,Class XII,Level 1,Level 4,5.0,Confirmation,M,1.0,1.0,286878.0,17.0,286878.0,17.0,0
FIN1005411,695014,695011,M,M,Others,Class XII,Level 1,Level 1,2.0,Confirmation,F,3.0,4.0,141756.0,7.0,141756.0,7.0,0
FIN1005412,695014,695011,M,M,Others,Class XII,Level 1,Level 1,2.0,Confirmation,F,3.0,4.0,141756.0,7.0,141756.0,7.0,0
FIN1005413,803101,803101,M,S,Salaried,Class XII,Level 1,Level 1,2.0,Confirmation,M,4.0,1.0,233437.0,10.0,233437.0,10.0,0
FIN1005414,230001,230135,M,M,Others,Class XII,Level 1,Level 2,3.0,Confirmation,M,4.0,0.0,287643.0,13.0,287643.0,13.0,0
FIN1005415,400601,400604,M,M,Others,Class XII,Level 2,Level 2,3.0,Probation,M,1.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005416,277001,277303,M,S,Others,Class XII,Level 1,Level 4,5.0,Confirmation,M,4.0,0.0,255135.0,13.0,255135.0,13.0,0
FIN1005417,250001,250007,M,M,Business,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005418,226001,226002,F,M,Business,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005419,462003,462003,M,M,Others,Class XII,Level 2,Level 2,3.0,Probation,M,2.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005420,560001,560043,F,M,Others,Class XII,Level 3,Level 3,4.0,Probation,M,8.0,5.0,240201.0,6.0,240201.0,6.0,0
FIN1005421,560001,560078,M,M,Others,Class XII,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005422,284001,285205,M,M,Salaried,Graduate,Level 1,Level 1,2.0,Confirmation,M,1.0,1.0,271608.0,16.0,271608.0,16.0,0
FIN1005423,285001,210430,M,S,Salaried,Class XII,Level 1,Level 1,2.0,Probation,M,1.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005424,141001,141008,M,S,Salaried,Class XII,Level 2,Level 2,3.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005425,224001,271303,M,M,Business,Class XII,Level 1,Level 2,3.0,Confirmation,M,2.0,1.0,188025.0,16.0,188025.0,16.0,0
FIN1005426,686004,686002,M,S,Salaried,Class XII,Level 1,Level 2,3.0,Confirmation,F,2.0,1.0,191605.0,8.0,191605.0,8.0,0
FIN1005427,695014,695010,M,M,Salaried,Graduate,Level 1,Level 2,3.0,Confirmation,F,5.0,2.0,646212.0,4.0,646212.0,4.0,1
FIN1005428,600017,600079,F,S,Business,Class XII,Other,Level 1,2.0,Confirmation,M,1.0,2.0,91681.0,2.0,91681.0,2.0,0
FIN1005429,474008,474001,M,M,Business,Graduate,Level 2,Level 2,3.0,Confirmation,M,1.0,1.0,168197.0,11.0,168197.0,11.0,1
FIN1005430,284001,284202,M,M,Salaried,Class XII,Level 1,Level 2,3.0,Confirmation,M,2.0,1.0,211941.0,13.0,211941.0,13.0,1
FIN1005432,380015,380063,M,S,Salaried,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005433,851101,848211,M,M,Business,Class XII,Level 1,Level 5,6.0,Confirmation,M,1.0,0.0,168568.0,13.0,168568.0,13.0,0
FIN1005434,841226,841436,M,M,Salaried,Class X,Level 1,Level 1,2.0,Confirmation,M,0.0,0.0,174273.0,8.0,174273.0,8.0,1
FIN1005435,400092,401203,M,M,Business,Class XII,Level 4,Level 4,5.0,Probation,M,4.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005436,360001,360004,F,S,Business,Graduate,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005437,686004,686013,F,S,Salaried,Class XII,Level 1,Level 2,3.0,Confirmation,M,2.0,3.0,187003.0,5.0,187003.0,5.0,0
FIN1005438,560001,560098,M,M,Salaried,Class XII,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005439,285001,285001,M,M,Salaried,Class XII,Level 1,Level 2,3.0,Confirmation,M,2.0,2.0,84282.0,3.0,84282.0,3.0,0
FIN1005440,695014,695561,F,M,Salaried,Graduate,Level 1,Level 2,3.0,Confirmation,F,1.0,1.0,263605.0,8.0,263605.0,8.0,0
FIN1005441,305001,305001,M,S,Salaried,Class XII,Level 2,Level 2,3.0,Confirmation,M,3.0,0.0,37367.0,4.0,37367.0,4.0,0
FIN1005442,474008,477001,M,M,Business,Graduate,Level 2,Level 4,5.0,Confirmation,M,2.0,2.0,319134.0,11.0,319134.0,11.0,0
FIN1005443,201301,201002,M,M,Business,Class XII,Level 3,Level 3,4.0,Probation,M,8.0,3.0,10175.0,1.0,10175.0,1.0,0
FIN1005444,751009,751002,M,S,Salaried,Graduate,Level 4,Level 4,5.0,Confirmation,M,6.0,4.0,295347.0,17.0,295347.0,17.0,1
FIN1005445,121002,121002,F,S,Salaried,Class XII,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005446,695014,695571,F,S,Salaried,Graduate,Level 1,Level 2,3.0,Confirmation,M,7.0,2.0,230294.0,9.0,230294.0,9.0,0
FIN1005447,520010,507002,M,S,Business,Class XII,Level 1,Level 1,2.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005448,520010,521108,M,M,Salaried,Class X,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005449,680001,678686,F,S,Salaried,Class XII,Level 1,Level 1,2.0,Confirmation,M,0.0,0.0,90373.0,5.0,90373.0,5.0,0
FIN1005450,221010,221010,M,M,Salaried,Class XII,Level 3,Level 3,4.0,Probation,M,2.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005451,211001,211066,M,S,Business,Graduate,Level 1,Level 1,2.0,Probation,M,4.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005452,560001,560032,M,M,Business,Graduate,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005453,211001,212207,F,M,Business,Graduate,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005454,211001,211014,M,S,Salaried,Graduate,Level 1,Level 3,4.0,Confirmation,M,5.0,1.0,327959.0,16.0,327959.0,16.0,0
FIN1005455,695014,695020,F,M,Salaried,Graduate,Level 1,Level 2,3.0,Confirmation,F,5.0,2.0,646212.0,4.0,646212.0,4.0,1
FIN1005456,121002,110003,M,M,Salaried,Class XII,Level 1,Level 2,3.0,Confirmation,F,4.0,3.0,173755.0,9.0,173755.0,9.0,1
FIN1005457,224122,276141,M,S,Others,Graduate,Level 1,Level 4,5.0,Confirmation,M,3.0,1.0,341551.0,17.0,341551.0,17.0,1
FIN1005458,224001,225409,M,S,Business,Class XII,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005459,224122,223223,M,M,Salaried,Graduate,Level 1,Level 4,5.0,Confirmation,M,3.0,1.0,341551.0,17.0,341551.0,17.0,0
FIN1005460,713216,713216,F,M,Salaried,Class XII,Level 3,Level 3,4.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005461,695014,695042,M,S,Salaried,Graduate,Level 1,Level 3,4.0,Confirmation,F,4.0,3.0,1143196.0,17.0,1143196.0,17.0,0
FIN1005462,211001,212303,M,S,Salaried,Graduate,Level 1,Level 1,2.0,Confirmation,M,4.0,2.0,78386.0,4.0,78386.0,4.0,0
FIN1005463,201001,210001,F,M,Salaried,Class XII,Level 1,Level 2,3.0,Confirmation,M,3.0,0.0,124668.0,7.0,124668.0,7.0,0
FIN1005464,224001,224161,M,M,Business,Class XII,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005465,533101,533101,M,M,Salaried,Graduate,Level 1,Level 1,2.0,Confirmation,M,6.0,2.0,201748.0,6.0,201748.0,6.0,0
FIN1005466,201001,210001,M,S,Business,Graduate,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005467,121002,121006,M,M,Business,Graduate,Level 2,Level 3,4.0,Confirmation,M,0.0,1.0,284900.0,9.0,284900.0,9.0,0
FIN1005468,208001,208027,M,M,Salaried,Graduate,Level 1,Level 1,2.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005469,208001,208001,F,S,Salaried,Graduate,Level 1,Level 1,2.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005470,751009,751002,M,M,Salaried,Graduate,Level 2,Level 2,3.0,Probation,M,6.0,1.0,0.0,0.0,0.0,0.0,0
FIN1005472,500016,500013,M,S,Salaried,Class XII,Level 2,Level 2,3.0,Probation,M,4.0,3.0,0.0,0.0,0.0,0.0,1
FIN1005473,520010,521228,F,S,Salaried,Graduate,Level 3,Level 3,4.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005474,520010,520001,M,M,Salaried,Graduate,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005475,520010,522268,M,M,Business,Graduate,Level 3,Level 3,4.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005476,171006,171001,M,M,Salaried,Graduate,Level 2,Level 4,5.0,Confirmation,M,1.0,1.0,70402.0,5.0,70402.0,5.0,1
FIN1005477,695014,695564,F,M,Salaried,Graduate,Level 1,Level 1,2.0,Probation,F,6.0,3.0,15028.0,1.0,15028.0,1.0,1
FIN1005478,560001,560030,M,S,Business,Graduate,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005479,848101,848122,M,M,Business,Class XII,Level 1,Level 3,4.0,Confirmation,M,1.0,2.0,291267.0,15.0,291267.0,15.0,1
FIN1005480,180012,180005,M,S,Salaried,Graduate,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005481,230001,230142,M,S,Salaried,Graduate,Level 1,Level 4,6.0,Confirmation,M,4.0,0.0,454900.0,24.0,454900.0,24.0,0
FIN1005482,842001,843146,M,M,Business,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005483,211001,211006,M,S,Business,Class XII,Level 1,Level 2,3.0,Confirmation,M,2.0,0.0,313231.0,22.0,313231.0,22.0,0
FIN1005484,680001,680703,F,S,Salaried,Class XII,Level 2,Level 4,5.0,Confirmation,M,2.0,0.0,720003.0,11.0,720003.0,11.0,0
FIN1005485,520010,520010,M,S,Salaried,Graduate,Level 3,Level 3,4.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005486,695014,695615,F,M,Salaried,Graduate,Level 1,Level 3,4.0,Confirmation,F,4.0,3.0,1143196.0,17.0,1143196.0,17.0,0
FIN1005487,285001,285001,M,M,Salaried,Graduate,Level 1,Level 2,3.0,Confirmation,M,0.0,1.0,85516.0,5.0,85516.0,5.0,0
FIN1005488,285001,285123,M,S,Salaried,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005489,121002,121103,F,M,Salaried,Class XII,Level 1,Level 1,2.0,Confirmation,F,2.0,1.0,108656.0,5.0,108656.0,5.0,0
FIN1005490,209625,209625,F,M,Salaried,Graduate,Level 1,Level 3,4.0,Confirmation,M,2.0,0.0,231981.0,11.0,231981.0,11.0,0
FIN1005491,250001,246763,F,S,Business,Class XII,Level 1,Level 4,6.0,Confirmation,M,0.0,0.0,341809.0,14.0,341809.0,14.0,0
FIN1005492,250001,246762,M,M,Salaried,Class XII,Level 1,Level 4,6.0,Confirmation,M,0.0,0.0,341809.0,14.0,341809.0,14.0,0
FIN1005493,250001,246749,M,M,Business,Class XII,Level 1,Level 4,6.0,Confirmation,M,0.0,0.0,341809.0,14.0,341809.0,14.0,0
FIN1005494,680001,680541,M,M,Salaried,Graduate,Level 1,Level 2,3.0,Confirmation,M,1.0,0.0,80558.0,5.0,80558.0,5.0,1
FIN1005495,751009,751007,F,S,Salaried,Class XII,Level 2,Level 2,3.0,Probation,M,1.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005497,680001,680301,M,M,Salaried,Graduate,Level 1,Level 2,3.0,Confirmation,M,1.0,0.0,80558.0,5.0,80558.0,5.0,1
FIN1005498,520010,520012,M,S,Business,Graduate,Level 1,Level 1,2.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005499,110005,110034,M,S,Salaried,Class XII,Level 2,Level 2,3.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005500,824101,824202,M,M,Salaried,Graduate,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005501,125001,125001,F,M,Salaried,Graduate,Level 1,Level 3,4.0,Confirmation,M,1.0,0.0,46574.0,2.0,46574.0,2.0,1
FIN1005502,560001,560104,F,M,Salaried,Graduate,Level 3,Level 3,4.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005503,560001,560040,M,S,Salaried,Graduate,Level 3,Level 3,4.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005504,560001,560018,M,S,Salaried,Class XII,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005505,250001,250001,M,M,Business,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005506,533101,533287,M,M,Business,Class X,Level 2,Level 2,3.0,Probation,M,0.0,0.0,98501.0,2.0,98501.0,2.0,1
FIN1005507,250001,250001,F,M,Salaried,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005508,533101,534350,M,M,Salaried,Graduate,Level 1,Level 2,3.0,Confirmation,M,6.0,1.0,397412.0,18.0,397412.0,18.0,0
FIN1005509,201010,201301,M,M,Business,Graduate,Level 2,Level 2,3.0,Confirmation,F,3.0,2.0,182349.0,10.0,182349.0,10.0,0
FIN1005510,680001,680588,M,M,Salaried,Graduate,Level 1,Level 2,3.0,Confirmation,M,1.0,0.0,80558.0,5.0,80558.0,5.0,0
FIN1005511,751009,751007,F,S,Business,Graduate,Level 2,Level 2,3.0,Probation,M,1.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005512,848101,848210,M,S,Salaried,Class XII,Level 1,Level 2,3.0,Confirmation,M,3.0,1.0,110633.0,7.0,110633.0,7.0,0
FIN1005513,274001,273201,M,M,Salaried,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005514,208001,208006,M,S,Business,Class XII,Level 2,Level 2,3.0,Probation,M,3.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005515,680001,680545,F,M,Salaried,Graduate,Level 2,Level 3,4.0,Confirmation,M,0.0,0.0,285440.0,6.0,285440.0,6.0,0
FIN1005516,680001,680009,F,M,Salaried,Graduate,Level 1,Level 2,3.0,Confirmation,F,2.0,2.0,169492.0,4.0,169492.0,4.0,0
FIN1005517,686004,686665,M,M,Business,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005518,226001,226020,M,M,Business,Graduate,Level 2,Level 2,3.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005519,110005,110052,F,S,Salaried,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005520,110005,110092,F,M,Salaried,Graduate,Level 2,Level 4,4.0,Confirmation,F,2.0,0.0,414813.0,11.0,414813.0,11.0,0
FIN1005522,141001,141006,F,M,Salaried,Class XII,Level 2,Level 2,3.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005523,500016,500049,F,S,Business,Graduate,Level 2,Level 5,6.0,Confirmation,F,2.0,2.0,743568.0,15.0,743568.0,15.0,0
FIN1005524,600017,600024,M,M,Business,Masters of Business Administration,Level 2,Level 4,5.0,Confirmation,M,3.0,2.0,211751.0,9.0,211751.0,9.0,1
FIN1005525,302001,302016,F,M,Salaried,Graduate,Level 1,Level 1,2.0,Probation,M,4.0,4.0,20000.0,1.0,20000.0,1.0,0
FIN1005526,221010,231306,M,S,Others,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005527,841428,841405,M,M,Salaried,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005528,560001,560057,F,M,Salaried,Graduate,Level 3,Level 3,4.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005529,560001,560047,F,S,Salaried,Class XII,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005530,271201,224001,M,S,Business,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005531,680001,680302,M,M,Others,Class XII,Level 1,Level 2,3.0,Confirmation,F,2.0,2.0,169492.0,4.0,169492.0,4.0,1
FIN1005532,233001,233310,M,M,Others,Graduate,Level 1,Level 1,2.0,Probation,M,4.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005533,271201,271202,M,M,Salaried,Class XII,Level 1,Level 4,5.0,Confirmation,M,3.0,0.0,96837.0,8.0,96837.0,8.0,1
FIN1005534,812001,812002,M,M,Salaried,Class XII,Level 1,Level 1,2.0,Probation,M,2.0,1.0,0.0,0.0,0.0,0.0,0
FIN1005535,520010,521101,M,S,Others,Class XII,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005536,360001,364515,F,M,Business,Class X,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005537,221010,231304,M,S,Salaried,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005538,180012,180001,F,M,Salaried,Class XII,Level 2,Level 2,3.0,Probation,M,5.0,3.0,55494.0,4.0,55494.0,4.0,0
FIN1005539,284001,284003,F,M,Salaried,Graduate,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005540,208001,208012,F,S,Salaried,Graduate,Level 1,Level 1,2.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005541,125001,136033,F,S,Student,Graduate,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005542,211001,211008,M,S,Salaried,Class XII,Level 1,Level 2,3.0,Confirmation,M,2.0,0.0,257075.0,13.0,257075.0,13.0,0
FIN1005543,250001,250002,M,M,Business,Class XII,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005544,224001,224001,M,S,Business,Class XII,Level 1,Level 2,3.0,Confirmation,M,2.0,1.0,188025.0,16.0,188025.0,16.0,0
FIN1005545,208001,208010,F,M,Salaried,Graduate,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005546,208001,208021,M,S,Salaried,Graduate,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005547,221010,221307,F,M,Salaried,Graduate,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005548,121002,121005,M,M,Salaried,Class XII,Level 3,Level 3,4.0,Probation,M,5.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005549,271201,224001,M,M,Salaried,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005550,110005,110085,M,S,Business,Graduate,Level 3,Level 3,4.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005551,110005,110075,F,S,Student,Class XII,Level 1,Level 4,5.0,Confirmation,M,0.0,0.0,-265289.0,1.0,-265289.0,1.0,1
FIN1005552,274001,274402,M,S,Salaried,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005553,221010,231501,M,S,Business,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005554,695014,695572,M,M,Salaried,Graduate,Level 1,Level 1,2.0,Confirmation,F,3.0,4.0,141756.0,7.0,141756.0,7.0,1
FIN1005555,841428,841428,M,M,Salaried,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005556,803101,803114,M,M,Business,Class XII,Level 2,Level 2,3.0,Probation,M,7.0,5.0,74423.0,4.0,74423.0,4.0,1
FIN1005557,803101,803101,M,M,Business,Class XII,Level 1,Level 2,3.0,Confirmation,M,6.0,0.0,265495.0,12.0,265495.0,12.0,1
FIN1005558,285001,471001,M,M,Business,Class XII,Level 1,Level 1,2.0,Probation,M,1.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005559,842001,845305,M,S,Salaried,Class XII,Level 1,Level 1,2.0,Confirmation,M,8.0,2.0,256206.0,6.0,256206.0,6.0,1
FIN1005560,560001,560011,F,M,Salaried,Class XII,Level 3,Level 3,4.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005561,841428,841440,M,M,Salaried,Class XII,Level 1,Level 1,2.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,1
FIN1005562,520010,520007,M,S,Salaried,Graduate,Level 2,Level 2,3.0,Probation,M,0.0,0.0,0.0,0.0,0.0,0.0,0
FIN1005563,121002,121001,M,S,Salaried,Graduate,Level 3,Level 3,4.0,Probation,F,0.0,0.0,0.0,0.0,0.0,0.0,1
